,a1,a2,RAAN1,RAAN2,Eval,Users
0,6748,6781,69,81,52320.5909921627,53
1,6762,6788,80,67,51451.796407917085,52
2,6748,6781,70,81,51365.478505453124,52
3,6766,6793,67,80,50628.81298386888,53
4,6791,6778,67,80,50556.173174429365,52
5,6789,6820,108,125,1676.8722325907438,3
6,6765,6804,82,80,40308.90067206201,37
7,6756,6766,80,80,47474.67920584633,34
8,6790,6775,30,106,3186.013688104842,4
9,6729,6803,101,72,17708.108804065396,27
10,6756,6781,37,98,4512.111737876245,6
11,6777,6826,78,106,32874.88159551972,37
12,6766,6793,74,77,37245.56430318798,32
13,6766,6793,67,85,39339.63972087163,49
14,6763,6786,47,52,9829.841722205125,8
15,6770,6797,73,85,35386.86491580191,45
16,6758,6790,92,85,22247.45831626774,26
17,6764,6748,69,84,47995.76730058619,59
18,6783,6787,71,69,28756.906296157587,32
19,6748,6797,80,80,47014.27602737004,35
20,6772,6816,57,71,22932.417124822314,33
21,6786,6821,86,66,28833.515871272146,37
22,6749,6793,74,86,42220.42541083299,51
23,6732,6816,56,91,13142.274251899766,13
24,6766,6766,92,79,39233.186082234635,40
25,6777,6776,27,67,21440.292914569272,25
26,6771,6788,80,91,35998.26288326391,36
27,6795,6804,82,93,28287.696306138983,37
28,6773,6814,51,42,8348.209867380021,9
29,6743,6791,35,119,3733.3178755116933,6
30,6774,6804,82,81,35655.35932940623,35
31,6766,6834,79,79,40861.84287694944,34
32,6761,6788,64,81,37290.20665746559,46
33,6790,6762,75,95,27331.310299990877,33
34,6749,6796,74,81,45646.94930825336,46
35,6777,6780,35,108,2369.8056746757466,4
36,6765,6801,80,80,41756.86418839092,34
37,6762,6781,70,76,43997.44743733448,44
38,6741,6781,80,88,45565.12727216763,46
39,6773,6831,45,92,6756.9004664588065,9
40,6756,6841,112,111,4015.292618186283,7
41,6748,6809,72,82,42616.341294070306,51
42,6760,6793,74,82,41460.15116408971,46
43,6749,6809,69,81,49452.369984913326,53
44,6791,6809,72,82,34868.40653348766,44
45,6756,6818,61,53,11000.707727725247,13
46,6767,6784,100,104,5818.466214869908,5
47,6786,6778,67,77,47656.04402221805,50
48,6783,6761,85,94,22414.63659935638,30
49,6778,6812,83,90,27527.39069546246,38
