,a1,a2,RAAN1,RAAN2,Eval,Users
0,6808,6825,77,228,31128.202344548794,33
1,6836,6797,301,80,29550.11442920776,34
2,6833,6868,80,-9,25717.4616706932,31
3,6838,6865,81,330,24245.407326666646,34
4,6864,6825,77,228,22474.253444888684,23
5,6810,6786,107,253,2699.5858544553125,4
6,6808,6825,77,48,27269.071014849997,29
7,6857,6856,70,84,10147.572071453127,12
8,6818,6850,206,74,12731.415534523429,14
9,6820,6798,71,237,14315.224000883798,24
10,6836,6850,301,80,24459.94703831368,31
11,6836,6853,230,54,14950.237165164948,14
12,6846,6848,84,-46,8805.734971334314,11
13,6847,6834,66,244,7996.073779697308,11
14,6811,6825,333,228,11331.562822986092,13
15,6811,6812,72,233,20047.750124758648,27
16,6820,6826,68,116,19737.651871074555,20
17,6859,6865,67,359,14707.948411235531,12
18,6824,6853,230,54,15167.829664960635,14
19,6853,6834,57,330,9880.26324869038,10
20,6806,6846,82,18,20834.725890345875,29
21,6864,6783,272,228,9158.53401036633,11
22,6820,6843,86,43,13940.783008517752,15
23,6849,6793,337,84,19560.255549219866,31
24,6794,6825,77,54,32849.8456367412,31
25,6875,6836,35,49,2970.209310422484,4
26,6857,6853,70,80,22174.510917509357,23
27,6814,6840,269,16,10072.830108955328,8
28,6801,6801,319,231,13575.836303658165,14
29,6847,6875,57,-25,7676.4399265139,7
30,6789,6818,332,36,4681.386831840544,5
31,6836,6825,77,228,25652.579291704336,27
32,6794,6868,318,54,8558.809017577652,10
33,6846,6842,65,98,6957.824350705752,12
34,6842,6850,74,16,12420.287075044713,14
35,6862,6825,90,85,11206.682100798142,12
36,6803,6860,60,57,6999.826130556556,5
37,6862,6848,77,299,15129.472462675527,14
38,6836,6853,301,326,5040.375451248647,7
39,6829,6830,100,15,3442.3465590909,4
40,6832,6834,57,87,12259.41986539398,12
41,6821,6864,92,29,4648.502040304709,6
42,6810,6844,24,114,0.0,0
43,6848,6834,107,78,21779.2899942397,26
44,6794,6790,318,54,13054.966416042855,14
45,6842,6798,277,123,0.0,0
46,6841,6798,272,237,7044.699509305031,13
47,6856,6826,33,64,3431.37886933727,7
48,6841,6825,272,228,10680.219934173796,15
49,6824,6849,230,91,12944.915391895353,14
