,a1,a2,RAAN1,RAAN2,Eval,Users
0,6782,6808,67,80,45850.90917189818,48
1,6795,6824,68,80,45728.17102868113,50
2,6807,6808,67,80,44650.10563850199,46
3,6825,6795,75,77,34945.90389931931,26
4,6809,6822,88,80,32185.33684662568,34
5,6810,6825,62,83,14070.255197687246,24
6,6793,6804,59,100,7547.641169367755,8
7,6789,6778,67,80,50929.52686820615,52
8,6824,6865,68,80,30660.63449362139,36
9,6778,6828,76,48,27446.774845031145,28
10,6819,6803,74,107,15377.353851853684,17
11,6756,6807,80,93,36160.33907762068,37
12,6803,6814,62,68,19602.380776973765,22
13,6793,6799,33,47,2748.426164256569,3
14,6803,6840,36,48,2816.0581622774807,3
15,6801,6794,88,50,11690.59195700799,15
16,6824,6807,67,80,43599.66625040286,45
17,6782,6825,205,80,26008.359474392193,30
18,6773,6809,98,105,5444.398835275879,5
19,6756,6807,88,80,40461.11976706908,44
20,6807,6873,68,80,30269.36629289733,34
21,6756,6788,80,93,37211.99452722022,39
22,6777,6790,59,59,6627.115499193958,5
23,6802,6788,72,50,18081.99923645327,28
24,6796,6800,69,89,29627.08211809361,40
25,6843,6821,94,64,8823.225222264442,16
26,6782,6795,81,76,43802.56705745311,35
27,6785,6818,49,48,5626.363614824419,5
28,6807,6873,83,80,22450.272221263625,28
29,6795,6824,67,80,45238.36471919616,50
30,6770,6794,52,86,20605.89484011714,22
31,6789,6818,46,32,3376.4479220923404,5
32,6828,6806,104,70,17538.6343898313,26
33,6771,6788,83,56,32087.56830097893,46
34,6824,6821,68,82,37329.09697091459,48
35,6809,6807,81,80,37424.96607195365,32
36,6846,6825,214,136,26112.00092740876,21
37,6846,6825,69,136,33186.5847198671,32
38,6803,6782,205,76,26785.431824538155,28
39,6834,6790,93,57,10404.235084921478,12
40,6826,6811,52,44,6725.238856107477,6
41,6796,6799,81,76,42513.31694956051,35
42,6804,6806,92,104,7549.838332673732,8
43,6809,6816,70,47,21178.12131968431,31
44,6854,6881,143,27,0.0,0
45,6830,6859,202,162,2602.109936456549,3
46,6789,6885,187,277,1409.2335323084699,1
47,6814,6824,124,101,2821.41709536664,2
48,6807,6807,350,317,6381.876969951382,8
49,6788,6812,31,160,1104.876723538342,2
