,a1,a2,RAAN1,RAAN2,Eval,Users
0,6783,6737,132,78,161,82
1,6771,6745,132,74,156,78
2,6775,6742,134,74,152,76
3,6789,6750,132,74,152,76
4,6789,6757,74,74,112,56
5,6789,6757,74,135,136,69
6,6739,6757,87,141,135,68
7,6789,6742,134,74,150,75
8,6757,6739,98,69,106,53
9,6767,6733,155,49,24,12
10,6789,6757,87,74,134,68
11,6789,6768,132,71,136,69
12,6790,6746,43,50,20,10
13,6813,6743,24,75,114,57
14,6744,6743,54,153,21,11
15,6784,6735,40,134,54,27
16,6782,6743,81,108,95,48
17,6783,6768,66,87,132,67
18,6779,6768,101,38,23,12
19,6788,6765,51,111,34,17
20,6789,6768,129,141,48,24
21,6799,6747,46,84,104,53
22,6793,6737,121,172,20,10
23,6793,6754,31,80,86,43
24,6789,6757,132,135,49,25
25,6770,6766,81,141,132,66
26,6770,6764,97,70,96,49
27,6775,6746,65,96,89,45
28,6799,6747,132,74,152,76
29,6783,6757,132,88,129,65
30,6790,6742,14,49,24,12
31,6771,6768,132,71,136,69
32,6774,6776,135,43,54,27
33,6789,6768,129,71,126,65
34,6789,6750,132,84,134,67
35,6792,6751,64,84,130,65
36,6781,6754,106,63,71,36
37,6770,6747,81,141,134,67
38,6785,6765,117,111,18,9
39,6758,6749,82,170,96,49
40,6799,6747,74,84,126,63
41,6771,6757,87,135,130,65
42,6801,6748,26,95,30,15
43,6792,6757,87,84,94,47
44,6783,6737,129,71,150,77
45,6783,6761,111,48,36,18
46,6800,6747,41,78,114,58
47,6789,6737,132,71,150,76
48,6866,6880,133,178,5,3
49,6882,6867,159,90,13,7
