,a1,a2,RAAN1,RAAN2,Eval,Users
0,6789,6757,76,141,138,71
1,6783,6749,74,84,131,66
2,6809,6760,69,84,129,65
3,6796,6797,69,87,126,64
4,6820,6799,101,72,95,48
5,6813,6760,66,83,123,63
6,6809,6790,60,87,107,57
7,6796,6757,101,74,116,58
8,6830,6833,35,80,67,34
9,6796,6772,69,87,134,67
10,6762,6793,29,110,17,9
11,6777,6749,103,36,22,11
12,6765,6760,89,52,96,49
13,6789,6757,76,84,111,57
14,6798,6803,65,94,67,35
15,6805,6808,31,72,73,38
16,6900,6753,79,109,52,27
17,6809,6790,69,84,122,61
18,6812,6791,139,103,52,26
19,6800,6801,94,125,18,10
20,6783,6757,132,74,155,78
21,6783,6786,132,70,121,61
22,6813,6797,69,81,117,59
23,6799,6763,123,47,22,11
24,6771,6824,76,75,100,51
25,6799,6784,41,121,25,13
26,6866,6756,60,85,98,49
27,6838,6757,75,120,57,30
28,6783,6797,23,87,83,44
29,6813,6821,109,81,70,35
30,6783,6797,132,74,136,69
31,6807,6740,45,99,28,14
32,6801,6834,69,87,92,48
33,6783,6808,69,84,124,62
34,6815,6788,84,83,84,42
35,6783,6808,69,70,72,36
36,6829,6779,145,90,52,26
37,6796,6760,69,83,126,64
38,6799,6789,55,106,24,12
39,6780,6764,44,108,25,13
40,6776,6844,81,61,89,45
41,6783,6834,69,75,89,45
42,6783,6834,69,87,93,48
43,6781,6757,75,74,112,56
44,6785,6800,95,107,17,9
45,6835,6810,101,68,78,39
46,6783,6849,100,49,22,11
47,6804,6748,32,73,110,55
48,6887,6791,1,247,6,3
49,6854,6835,348,122,6,3
