,a1,a2,RAAN1,RAAN2,Eval,Users
0,6799,6849,81,335,72,36
1,6823,6799,63,138,56,31
2,6864,6847,77,233,46,24
3,6845,6857,135,345,43,23
4,6880,6778,78,114,40,22
5,6826,6858,122,2,4,2
6,6818,6865,77,258,51,26
7,6798,6779,315,48,21,11
8,6833,6863,292,93,8,4
9,6847,6855,127,287,1,1
10,6782,6838,184,310,16,8
11,6858,6841,328,164,9,5
12,6796,6788,78,114,73,37
13,6813,6781,61,133,50,25
14,6831,6848,165,375,6,3
15,6809,6791,358,21,4,2
16,6858,6863,78,306,56,29
17,6874,6848,284,289,0,0
18,6806,6849,233,335,24,12
19,6865,6761,237,269,18,9
20,6828,6859,119,244,8,4
21,6810,6780,279,15,2,1
22,6847,6779,83,10,21,12
23,6826,6861,112,-9,8,4
24,6866,6877,293,286,0,0
25,6829,6796,219,250,4,2
26,6814,6788,334,164,16,8
27,6864,6759,239,218,2,1
28,6887,6791,56,194,12,6
29,6791,6772,254,119,14,7
30,6850,6802,276,94,12,6
31,6864,6847,31,233,16,9
32,6800,6759,256,340,15,8
33,6795,6768,368,81,71,36
34,6823,6799,31,227,18,9
35,6783,6863,292,156,2,1
36,6786,6864,269,33,18,9
37,6874,6817,162,273,18,9
38,6798,6779,91,283,15,8
39,6833,6853,91,308,26,13
40,6782,6811,278,73,37,19
41,6808,6786,235,156,16,8
42,6847,6779,232,241,18,9
43,6806,6797,313,33,15,8
44,6814,6841,235,164,10,6
45,6790,6823,310,201,16,8
46,6868,6782,312,48,19,10
47,6814,6811,328,164,17,9
48,6812,6805,360,89,24,13
49,6786,6864,78,114,68,34
