,a1,a2,RAAN1,RAAN2,Eval,Users
0,6774,6759,85,68,119,60
1,6786,6760,84,136,114,59
2,6789,6778,83,136,114,58
3,6786,6754,84,136,113,58
4,6767,6744,81,64,108,55
5,6784,6781,76,71,83,43
6,6786,6781,79,69,104,52
7,6791,6763,84,115,80,42
8,6796,6740,81,71,103,52
9,6786,6778,43,82,77,39
10,6800,6804,108,88,31,16
11,6785,6795,85,59,73,41
12,6786,6751,66,50,46,23
13,6767,6750,81,64,105,55
14,6758,6742,73,39,80,41
15,6803,6743,43,81,89,45
16,6786,6795,79,69,105,53
17,6770,6752,76,68,99,52
18,6793,6769,66,95,47,25
19,6786,6744,81,64,103,52
20,6786,6804,65,78,91,46
21,6771,6762,64,74,87,45
22,6789,6760,83,136,114,58
23,6767,6773,48,55,16,8
24,6762,6758,62,114,42,21
25,6782,6814,63,112,30,15
26,6791,6784,57,66,48,26
27,6768,6740,74,130,108,56
28,6798,6824,118,49,18,9
29,6803,6804,65,81,82,41
30,6803,6832,87,26,22,11
31,6786,6760,78,82,81,41
32,6767,6784,68,104,69,35
33,6763,6735,109,76,87,44
34,6803,6743,84,81,80,41
35,6771,6746,95,89,40,20
36,6786,6760,43,82,89,45
37,6796,6774,73,70,64,32
38,6800,6763,65,62,28,15
39,6778,6777,86,91,56,30
40,6764,6781,68,85,112,58
41,6798,6724,53,75,109,55
42,6794,6754,96,55,28,14
43,6767,6744,81,136,112,57
44,6786,6760,76,82,83,42
45,6770,6791,40,59,12,6
46,6770,6819,82,55,87,44
47,6795,6836,114,52,22,12
48,6774,6798,111,56,22,12
49,6784,6781,76,136,95,48
