,a1,a2,RAAN1,RAAN2,Eval,Users
0,6796,6779,78,135,102,51
1,6796,6761,237,84,92,47
2,6823,6811,83,138,83,46
3,6782,6811,77,73,74,38
4,6780,6785,23,92,16,9
5,6874,6761,81,81,70,35
6,6806,6795,78,76,64,34
7,6794,6771,378,63,24,12
8,6797,6792,43,-5,14,7
9,6803,6760,77,63,79,41
10,6874,6863,81,73,43,24
11,6788,6735,252,28,4,2
12,6799,6815,232,102,20,10
13,6847,6848,107,215,3,2
14,6808,6787,84,117,59,31
15,6864,6799,237,138,44,22
16,6803,6766,61,86,69,39
17,6776,6829,87,63,49,26
18,6846,6763,259,30,4,2
19,6785,6794,112,29,10,5
20,6811,6744,234,101,26,13
21,6795,6771,237,81,82,43
22,6790,6863,138,47,48,24
23,6865,6804,206,163,7,4
24,6784,6751,104,81,80,41
25,6866,6803,222,110,4,2
26,6811,6789,73,90,58,30
27,6806,6745,233,138,58,29
28,6855,6765,245,65,42,22
29,6799,6777,60,166,16,8
30,6792,6785,79,56,84,42
31,6772,6843,72,111,67,35
32,6847,6785,78,63,69,36
33,6795,6795,81,75,71,36
34,6795,6799,99,138,50,25
35,6864,6849,81,47,43,27
36,6795,6829,108,45,11,6
37,6790,6811,138,47,48,24
38,6803,6760,233,63,43,22
39,6803,6761,233,69,78,39
40,6808,6793,85,75,77,40
41,6893,6881,98,58,12,6
42,6846,6772,219,39,6,3
43,6813,6792,114,96,21,11
44,6795,6779,81,75,71,36
45,6874,6849,81,75,42,23
46,6799,6752,358,98,16,8
47,6806,6811,77,63,72,37
48,6817,6864,186,190,2,1
49,6807,6835,263,194,21,11
