,a1,a2,RAAN1,RAAN2,Eval,Users
0,6803,6787,84,69,109,56
1,6795,6795,78,138,104,52
2,6789,6839,70,139,96,50
3,6796,6843,77,84,60,31
4,6811,6768,109,70,66,34
5,6811,6783,84,120,49,27
6,6803,6780,41,61,21,12
7,6794,6784,87,82,83,42
8,6821,6776,98,70,69,35
9,6803,6779,77,81,68,34
10,6787,6786,110,86,47,24
11,6806,6795,78,56,73,39
12,6810,6783,87,49,36,19
13,6828,6898,98,287,7,4
14,6792,6760,79,63,95,48
15,6795,6785,79,56,82,41
16,6796,6795,78,81,68,34
17,6794,6801,60,76,61,31
18,6816,6811,84,77,68,35
19,6780,6753,78,61,85,43
20,6792,6771,73,63,67,34
21,6789,6780,213,62,30,15
22,6802,6808,237,52,27,14
23,6798,6778,124,85,66,37
24,6795,6795,83,75,79,40
25,6806,6779,79,135,104,53
26,6796,6779,78,81,68,34
27,6802,6793,43,114,22,11
28,6794,6766,72,79,98,50
29,6795,6771,237,81,82,43
30,6787,6799,106,84,60,32
31,6806,6789,77,84,78,40
32,6825,6779,43,104,13,7
33,6796,6789,237,90,36,18
34,6798,6811,84,85,62,32
35,6806,6795,79,135,104,53
36,6797,6773,109,64,32,17
37,6791,6749,249,47,15,8
38,6813,6780,115,125,12,6
39,6812,6762,272,92,30,16
40,6805,6770,84,98,48,27
41,6803,6811,84,117,55,29
42,6795,6766,233,113,30,15
43,6878,6780,79,118,39,23
44,6856,6869,293,1,4,2
45,6873,6881,293,315,12,6
46,6799,6796,148,173,4,2
47,6826,6828,197,33,8,4
48,6788,6812,245,245,2,1
49,6793,6826,310,42,22,11
