,a1,a2,RAAN1,RAAN2,Eval,Users
0,6789,6811,84,69,111,57
1,6790,6806,78,135,107,55
2,6803,6795,84,69,106,55
3,6806,6776,79,135,104,53
4,6806,6801,79,135,104,53
5,6785,6815,41,57,15,8
6,6812,6785,104,81,72,36
7,6805,6811,106,67,39,22
8,6806,6778,65,135,67,34
9,6804,6812,72,41,55,30
10,6791,6822,80,66,91,46
11,6784,6782,113,95,24,12
12,6811,6801,84,70,91,48
13,6806,6772,65,81,93,48
14,6798,6788,51,100,19,10
15,6806,6798,68,84,96,50
16,6774,6803,110,107,8,4
17,6785,6799,109,144,13,7
18,6788,6768,58,107,16,8
19,6811,6806,78,84,76,39
20,6803,6811,32,80,64,32
21,6880,6785,208,52,16,8
22,6811,6787,87,70,84,43
23,6812,6802,43,62,18,10
24,6788,6757,55,68,74,37
25,6824,6775,92,87,40,22
26,6806,6778,106,135,48,24
27,6777,6806,65,79,96,50
28,6829,6786,86,104,27,15
29,6796,6795,79,135,108,54
30,6795,6806,60,76,58,31
31,6785,6801,79,135,110,55
32,6777,6779,106,70,66,33
33,6799,6801,86,38,36,20
34,6894,6787,180,80,66,34
35,6806,6797,78,135,99,52
36,6796,6811,84,70,104,54
37,6791,6800,108,65,30,16
38,6824,6802,58,110,13,7
39,6797,6768,65,135,70,35
40,6814,6795,60,84,71,38
41,6790,6780,97,41,18,10
42,6796,6774,68,79,104,53
43,6795,6811,78,69,96,48
44,6804,6819,69,73,64,32
45,6796,6798,116,70,69,35
46,6804,6813,117,61,18,9
47,6786,6812,92,81,70,36
48,6793,6794,173,55,18,9
49,6798,6810,106,36,8,4
