,a1,a2,RAAN1,RAAN2,Eval,Users
0,6806,6801,79,135,104,53
1,6806,6776,79,135,104,53
2,6798,6798,121,89,27,15
3,6790,6806,78,135,107,55
4,6806,6789,77,81,68,34
5,6803,6811,106,70,61,32
6,6882,6814,188,59,11,6
7,6885,6790,214,77,59,31
8,6861,6810,177,88,18,10
9,6884,6793,224,55,18,9
10,6782,6758,9,117,15,8
11,6790,6811,78,69,99,51
12,6778,6854,93,162,16,8
13,6825,6772,75,168,39,20
14,6789,6811,84,69,111,57
15,6785,6766,32,80,70,35
16,6791,6785,135,72,102,51
17,6819,6766,120,103,10,5
18,6797,6768,104,82,78,39
19,6797,6769,98,115,20,10
20,6806,6778,65,135,67,34
21,6812,6772,114,81,79,41
22,6806,6795,73,63,58,30
23,6777,6804,100,59,18,9
24,6777,6792,106,100,8,4
25,6803,6795,84,69,106,55
26,6806,6774,68,79,100,51
27,6797,6783,95,66,52,27
28,6811,6787,84,70,97,50
29,6811,6789,79,84,77,40
30,6805,6770,88,67,79,43
31,6777,6779,65,79,101,52
32,6793,6770,65,51,38,19
33,6796,6780,111,97,14,7
34,6814,6798,116,84,68,36
35,6785,6811,43,36,10,5
36,6785,6844,75,172,52,27
37,6804,6796,73,94,47,24
38,6796,6806,78,40,66,33
39,6797,6797,78,76,61,31
40,6796,6795,73,70,63,32
41,6806,6787,87,82,79,41
42,6795,6795,60,76,60,30
43,6808,6778,76,166,54,28
44,6825,6875,194,213,6,3
45,6870,6871,282,77,26,13
46,6804,6870,61,209,8,4
47,6869,6826,38,59,8,4
48,6860,6794,174,236,14,7
49,6781,6861,302,253,10,5
