,a1,a2,RAAN1,RAAN2,Eval,Users
0,6774,6759,85,68,119,60
1,6789,6778,83,136,114,58
2,6786,6760,84,136,114,59
3,6794,6819,82,55,82,43
4,6786,6754,84,136,113,58
5,6786,6811,83,50,83,43
6,6803,6743,43,81,89,45
7,6784,6781,76,85,87,44
8,6778,6804,65,78,90,46
9,6796,6740,66,71,75,38
10,6779,6775,115,105,18,9
11,6785,6760,81,80,66,33
12,6786,6760,78,82,81,41
13,6773,6798,87,51,55,28
14,6786,6778,78,82,71,36
15,6794,6764,112,58,20,10
16,6802,6774,113,64,35,18
17,6781,6803,60,10,14,7
18,6803,6760,43,82,86,44
19,6779,6759,53,48,16,9
20,6785,6750,43,80,79,40
21,6776,6792,106,54,20,10
22,6774,6760,78,136,108,54
23,6779,6794,74,71,76,39
24,6794,6790,45,85,62,34
25,6780,6772,86,82,83,42
26,6764,6793,68,91,78,40
27,6796,6751,66,89,77,44
28,6790,6776,63,55,34,17
29,6789,6796,60,94,23,12
30,6771,6754,96,75,77,40
31,6768,6752,123,169,6,3
32,6792,6760,86,104,38,21
33,6763,6735,109,76,87,44
34,6781,6799,56,76,67,34
35,6784,6757,65,166,35,18
36,6786,6795,79,69,105,53
37,6767,6756,106,53,22,11
38,6772,6777,92,141,60,31
39,6767,6744,81,64,108,55
40,6784,6781,76,82,76,38
41,6770,6752,76,92,81,43
42,6802,6775,62,150,16,9
43,6796,6774,47,158,8,4
44,6786,6811,79,82,68,34
45,6820,6832,199,119,6,4
46,6827,6871,251,13,4,2
47,6823,6808,197,242,8,4
48,6788,6829,36,113,5,3
49,6811,6880,33,162,4,2
