,a1,a2,RAAN1,RAAN2,Eval,Users
0,6789,6811,84,69,111,57
1,6785,6801,79,135,110,55
2,6796,6795,79,135,108,54
3,6790,6806,78,135,107,55
4,6803,6795,84,69,106,55
5,6797,6768,65,68,66,34
6,6806,6806,95,87,26,14
7,6781,6807,148,57,16,9
8,6812,6780,105,103,7,4
9,6796,6784,123,38,5,3
10,6789,6798,84,84,72,37
11,6782,6774,16,106,8,4
12,6796,6801,84,79,79,41
13,6820,6784,70,143,56,30
14,6800,6825,97,83,49,26
15,6802,6812,99,60,17,9
16,6795,6787,28,97,11,7
17,6828,6778,75,40,38,20
18,6823,6802,87,84,53,29
19,6812,6822,104,81,67,34
20,6780,6799,111,108,8,4
21,6777,6802,48,149,10,5
22,6796,6741,56,52,16,8
23,6796,6798,116,69,64,32
24,6800,6789,54,103,22,11
25,6804,6757,64,126,27,14
26,6811,6798,87,70,82,43
27,6795,6778,78,69,100,50
28,6794,6810,44,75,55,28
29,6804,6815,116,164,15,8
30,6810,6790,40,138,47,24
31,6791,6806,136,104,48,24
32,6806,6778,65,135,67,34
33,6791,6768,65,66,46,23
34,6783,6814,74,92,68,35
35,6813,6761,100,97,12,6
36,6796,6812,92,81,69,35
37,6806,6798,87,84,63,34
38,6812,6776,79,81,68,34
39,6814,6816,118,55,22,11
40,6796,6778,116,70,74,37
41,6799,6808,63,77,72,36
42,6791,6806,80,135,108,54
43,6817,6798,97,57,18,9
44,6803,6785,84,69,109,56
45,6820,6798,140,90,54,29
46,6790,6806,55,135,58,29
47,6816,6807,40,90,23,12
48,6807,6803,70,83,95,49
49,6789,6806,78,69,98,51
