,a1,a2,RAAN1,RAAN2,Eval,Users
0,6814,6841,328,164,14,8
1,6881,6817,93,252,8,4
2,6839,6851,257,297,6,3
3,6793,6811,278,227,16,8
4,6807,6835,296,275,10,6
5,6863,6849,224,352,9,5
6,6799,6885,129,98,8,5
7,6865,6798,167,308,17,9
8,6866,6798,100,31,6,3
9,6815,6815,248,215,4,2
10,6843,6784,292,47,9,5
11,6808,6779,235,303,24,12
12,6830,6866,83,10,32,19
13,6833,6836,179,278,2,1
14,6778,6789,217,168,8,4
15,6829,6829,260,220,4,2
16,6786,6864,269,103,20,10
17,6875,6786,64,259,8,5
18,6864,6797,313,109,14,7
19,6823,6799,63,138,56,31
20,6806,6825,233,33,18,9
21,6848,6831,49,7,10,5
22,6879,6795,338,128,8,5
23,6880,6810,179,168,4,3
24,6803,6883,275,188,13,7
25,6880,6823,296,310,16,8
26,6782,6838,184,73,30,15
27,6833,6853,91,283,12,6
28,6844,6872,225,115,8,4
29,6799,6849,81,335,72,36
30,6868,6782,31,227,17,9
31,6783,6786,270,156,18,9
32,6864,6847,77,233,46,24
33,6796,6788,334,60,19,10
34,6880,6778,78,114,40,22
35,6823,6804,26,8,4,2
36,6780,6863,292,93,10,5
37,6847,6779,232,241,18,9
38,6809,6882,295,109,4,2
39,6845,6857,135,345,43,23
40,6796,6841,336,336,8,4
41,6796,6844,161,63,10,5
42,6834,6790,338,155,8,4
43,6817,6788,350,345,6,3
44,6861,6852,158,131,4,2
45,6798,6779,312,48,26,14
46,6873,6835,65,192,8,4
47,6858,6863,315,306,18,9
48,6804,6875,353,276,4,2
49,6840,6810,316,102,16,8
