,a1,a2,RAAN1,RAAN2,Eval,Users
0,6777,6866,77,75,5328.001287934382,13
1,6777,6834,77,75,5324.580709971883,13
2,6790,6820,76,75,5021.129201909435,12
3,6777,6838,76,76,4503.159599408298,9
4,6777,6866,77,59,4439.569922359341,11
5,6777,6820,77,59,4437.294863993121,11
6,6779,6809,338,269,2167.1364717961624,5
7,6777,6851,59,95,423.43172693694714,1
8,6783,6803,77,93,4058.603654270426,10
9,6788,6854,50,125,0.0,0
10,6827,6820,77,269,4253.920459112622,10
11,6801,6818,87,101,1264.5049205693504,3
12,6819,6853,41,77,1308.0171517678755,3
13,6786,6821,106,55,1274.4190019789094,3
14,6777,6838,76,99,3657.051499218114,9
15,6771,6827,73,262,0.0,0
16,6801,6827,64,86,394.1687646520513,1
17,6777,6834,232,101,2522.356523265964,6
18,6758,6838,88,75,2440.8564405676325,6
19,6815,6853,79,80,1663.2293187583164,4
20,6777,6820,77,77,5160.278464666026,10
21,6827,6866,77,75,3811.8208735763,9
22,6787,6812,37,87,837.2254299778924,2
23,6766,6804,88,75,2019.8135090506985,5
24,6793,6829,95,108,0.0,0
25,6772,6832,66,87,844.5502650088674,2
26,6777,6803,77,75,5292.072895026221,13
27,6812,6875,48,51,543.3197905682628,1
28,6817,6834,65,55,876.6169146199973,2
29,6761,6853,96,84,0.0,0
30,6777,6834,77,269,5787.235172898967,14
31,6787,6834,95,76,2085.88474425592,5
32,6774,6865,52,87,1231.5321780166414,3
33,6785,6839,56,36,835.9261519469992,2
34,6772,6824,110,280,0.0,0
35,6803,6872,46,42,424.99048939078057,1
36,6777,6803,80,76,4947.809095199945,12
37,6832,6812,331,306,1195.2239877007887,3
38,6795,6837,66,52,0.0,0
39,6783,6834,80,77,5310.1334561893655,13
40,6790,6820,80,93,2469.7536859662814,6
41,6832,6853,79,85,416.81087380515237,1
42,6775,6838,88,253,384.90565567476733,1
43,6842,6831,320,169,0.0,0
44,6802,6845,228,25,805.5237766902246,2
45,6817,6804,137,150,2361.8750961381506,6
46,6844,6873,268,140,1260.5686256703057,3
47,6812,6831,282,131,0.0,0
48,6858,6872,308,89,803.8541161845569,2
49,6833,6865,139,199,0.0,0
