,a1,a2,RAAN1,RAAN2,Eval,Users
0,6815,6820,77,80,4568.833697436714,11
1,6827,6820,77,75,4150.21907793239,10
2,6820,6844,77,80,4099.615535075928,10
3,6832,6820,77,75,3717.0462785003992,9
4,6820,6829,77,80,3710.6813817078946,9
5,6815,6823,76,75,3642.0885112846963,8
6,6821,6834,43,103,0.0,0
7,6815,6823,77,75,4155.637662198564,10
8,6826,6825,76,95,2081.7418547738816,5
9,6832,6834,94,111,0.0,0
10,6838,6839,91,58,424.8674843010958,1
11,6832,6834,42,85,0.0,0
12,6839,6832,102,97,0.0,0
13,6799,6811,78,96,376.04574507327925,1
14,6827,6820,77,80,4581.409462248801,11
15,6838,6805,86,85,784.0353157424834,2
16,6829,6829,76,81,2883.7908940894213,7
17,6815,6828,63,106,0.0,0
18,6851,6819,78,103,0.0,0
19,6838,6820,75,80,3357.9512015976434,8
20,6836,6815,71,73,0.0,0
21,6806,6825,87,327,1226.935502813067,3
22,6842,6815,83,85,392.2479113902082,1
23,6829,6833,90,76,2513.2021122699625,6
24,6790,6829,76,76,5382.969581234639,11
25,6824,6813,52,73,0.0,0
26,6840,6825,95,41,0.0,0
27,6846,6823,89,318,409.3598428269688,1
28,6825,6828,47,83,425.9168031301815,1
29,6798,6821,49,327,766.0944359056762,2
30,6828,6848,70,83,439.34994194898445,1
31,6838,6833,90,76,2510.828198344516,6
32,6777,6839,93,59,843.4967475006124,2
33,6841,6875,90,76,2494.5535960756406,6
34,6831,6823,48,40,408.57076491145017,1
35,6840,6811,58,114,424.60732014010864,1
36,6829,6875,313,81,1216.6168460608205,3
37,6831,6845,91,53,0.0,0
38,6838,6829,71,75,1274.909241135836,3
39,6778,6841,101,44,810.1816045440537,2
40,6832,6827,96,334,834.501574533293,2
41,6852,6821,91,99,0.0,0
42,6838,6820,76,75,3416.9767276367747,8
43,6829,6829,77,81,2875.594648444345,7
44,6846,6855,79,49,1186.6578026629322,3
45,6848,6829,77,80,2909.8548108626437,7
46,6815,6838,77,81,3272.9273107315366,8
47,6834,6809,46,283,430.19631518227834,1
48,6876,6884,30,59,433.05431038393,1
49,6798,6842,346,123,0.0,0
