,a1,a2,RAAN1,RAAN2,Eval,Users
0,6790,6820,137,150,6440.683134792848,16
1,6777,6838,80,76,5448.457192091902,13
2,6783,6834,80,77,5310.1334561893655,13
3,6777,6803,77,75,5292.072895026221,13
4,6777,6820,77,77,5160.278464666026,10
5,6757,6836,64,118,0.0,0
6,6817,6838,76,75,4057.9194652901388,9
7,6769,6850,106,86,1178.0789663314727,3
8,6777,6832,74,46,1606.7379821339227,4
9,6759,6825,51,39,0.0,0
10,6790,6820,76,75,5021.129201909435,12
11,6788,6836,53,54,857.7595274317428,2
12,6777,6876,76,75,4287.362206467524,10
13,6773,6820,74,93,2024.2056832292565,5
14,6777,6838,77,76,4223.428302473179,10
15,6777,6815,232,101,2131.8757211428347,5
16,6777,6820,76,75,4859.4112463563,11
17,6790,6820,137,55,7296.850728038978,18
18,6819,6820,41,75,1647.954573535313,4
19,6790,6836,49,80,1206.6762611906488,3
20,6777,6820,77,76,4208.602843317696,10
21,6795,6816,97,125,0.0,0
22,6787,6816,84,38,399.17478862067946,1
23,6772,6811,110,38,0.0,0
24,6775,6827,43,80,1280.5797915080511,3
25,6776,6879,86,84,1216.2885431790746,3
26,6773,6823,76,90,4012.347037925665,10
27,6762,6882,73,94,0.0,0
28,6781,6831,152,160,0.0,0
29,6786,6838,95,76,2141.6004193938643,5
30,6762,6803,40,21,0.0,0
31,6773,6820,76,77,4756.581588795474,11
32,6817,6809,137,269,4529.011567934313,11
33,6817,6838,137,76,4503.4755155320145,11
34,6768,6803,78,40,1565.4702669201833,4
35,6770,6792,87,62,835.6075041104559,2
36,6817,6838,137,93,2782.0954418292445,7
37,6763,6858,99,113,405.9721938259354,1
38,6817,6855,173,69,0.0,0
39,6777,6823,95,90,390.1262756562937,1
40,6775,6820,85,42,0.0,0
41,6827,6876,106,36,0.0,0
42,6784,6796,59,75,2458.678248111786,6
43,6780,6792,27,91,0.0,0
44,6835,6795,225,131,427.4024516390564,1
45,6814,6882,282,345,0.0,0
46,6815,6803,182,195,0.0,0
47,6847,6858,98,356,773.8172720691218,2
48,6789,6804,18,133,0.0,0
49,6871,6881,14,270,0.0,0
