,a1,a2,RAAN1,RAAN2,Eval,Users
0,6808,6799,86,132,118,59
1,6826,6818,133,79,108,54
2,6826,6818,63,79,92,46
3,6803,6822,263,309,34,17
4,6833,6807,63,93,44,22
5,6833,6807,304,93,36,18
6,6814,6814,58,160,14,7
7,6867,6799,313,343,18,9
8,6870,6833,284,342,10,5
9,6804,6868,75,160,84,42
10,6862,6838,302,308,18,9
11,6826,6818,318,101,22,11
12,6790,6852,123,110,12,6
13,6782,6844,311,340,28,14
14,6833,6807,63,323,44,22
15,6833,6819,63,281,28,14
16,6834,6818,333,267,30,15
17,6808,6835,288,289,2,1
18,6796,6862,311,340,24,12
19,6826,6815,298,323,18,9
20,6831,6841,61,51,22,11
21,6808,6818,86,267,91,46
22,6764,6858,39,213,14,7
23,6769,6841,95,194,26,13
24,6814,6844,75,343,68,34
25,6814,6844,75,103,64,32
26,6807,6818,100,267,28,14
27,6814,6836,100,261,24,12
28,6867,6883,273,313,24,12
29,6834,6833,94,154,14,7
