,a1,a2,RAAN1,RAAN2,Eval,Users
0,6806,6814,205,77,76,38
1,6790,6814,285,251,2,1
2,6807,6804,2,17,4,2
3,6791,6833,238,267,32,16
4,6796,6871,318,178,16,8
5,6834,6828,271,296,24,12
6,6869,6820,42,121,12,6
7,6826,6818,63,79,92,46
8,6867,6843,313,343,20,10
9,6832,6821,133,96,54,27
10,6841,6802,27,255,8,4
11,6807,6825,281,26,6,3
12,6873,6825,2,149,6,3
13,6801,6805,5,330,20,10
14,6781,6833,139,215,50,25
15,6874,6871,144,265,16,8
16,6802,6825,211,306,22,11
17,6808,6844,108,347,12,6
18,6827,6878,348,242,8,4
19,6792,6816,327,120,32,16
20,6787,6829,247,240,12,6
21,6804,6870,179,7,6,3
22,6794,6872,349,52,14,7
23,6808,6883,86,132,77,39
24,6871,6879,228,266,32,16
25,6782,6839,69,338,82,41
26,6874,6822,3,249,6,3
27,6827,6811,279,239,20,10
28,6876,6862,89,216,14,7
29,6869,6799,5,189,10,5
