,a1,a2,RAAN1,RAAN2,Eval,Users
0,6826,6818,63,79,92,46
1,6782,6839,69,338,82,41
2,6808,6883,86,132,77,39
3,6806,6814,318,178,16,8
4,6867,6843,313,343,20,10
5,6874,6825,2,265,20,10
6,6796,6799,318,189,20,10
7,6876,6862,89,178,14,7
8,6789,6842,103,187,16,8
9,6808,6844,108,216,10,5
10,6834,6828,271,267,16,8
11,6826,6818,63,267,40,20
12,6849,6837,248,286,2,1
13,6782,6839,2,149,6,3
14,6833,6807,81,93,72,36
15,6801,6805,166,112,20,10
16,6826,6818,133,79,108,54
17,6831,6826,295,249,6,3
18,6808,6844,42,121,10,5
19,6808,6872,349,52,14,7
20,6782,6799,69,338,88,44
21,6816,6832,273,313,34,17
22,6819,6799,209,108,12,6
23,6826,6818,89,216,28,14
24,6881,6857,168,253,4,2
25,6796,6871,318,178,16,8
26,6869,6799,5,189,10,5
27,6861,6844,-30,127,13,7
28,6869,6799,318,178,14,7
29,6841,6871,318,178,14,7
