,a1,a2,RAAN1,RAAN2,Eval,Users
0,6759,6773,79,140,132,66
1,6790,6773,85,140,130,65
2,6788,6734,85,77,128,64
3,6759,6807,79,132,128,64
4,6807,6836,85,95,76,38
5,6789,6721,61,126,82,41
6,6798,6773,85,118,94,47
7,6748,6734,248,199,12,6
8,6793,6759,103,101,14,7
9,6780,6816,74,83,110,55
10,6752,6790,56,194,30,15
11,6792,6768,79,49,90,45
12,6796,6813,68,173,74,37
13,6790,6773,85,77,118,59
14,6759,6807,70,132,126,63
15,6756,6847,108,78,70,35
16,6753,6793,35,142,54,27
17,6804,6808,67,49,60,30
18,6793,6738,103,118,24,12
19,6753,6739,107,92,66,33
20,6751,6843,63,135,110,55
21,6746,6755,227,101,32,16
22,6796,6805,101,171,18,9
23,6804,6810,105,87,62,31
24,6807,6738,85,95,84,42
25,6809,6781,65,106,54,27
26,6767,6796,122,139,58,29
27,6755,6752,238,174,22,11
28,6751,6844,53,113,20,10
29,6788,6764,49,143,64,32
