,a1,a2,RAAN1,RAAN2,Eval,Users
0,6794,6793,62,78,146.86633663366337,31
1,6778,6795,316,73,125.62376237623762,26
2,6830,6786,316,73,125.23762376237624,26
3,6834,6786,304,83,118.2871287128713,26
4,6829,6794,349,80,116.86138613861387,29
5,6807,6807,297,108,0.0,0
6,6829,6786,349,61,19.405940594059405,10
7,6817,6784,305,84,107.48514851485147,23
8,6779,6792,368,75,45.51724137931035,14
9,6817,6778,315,61,35.4059405940594,12
10,6845,6790,316,73,135.97029702970298,31
11,6814,6787,352,35,1.9603960396039604,2
12,6817,6794,349,80,105.4158415841584,26
13,6852,6788,298,120,1.4228855721393034,2
14,6843,6790,331,56,17.26732673267327,8
15,6779,6826,317,260,22.32673267326733,10
16,6823,6794,60,314,21.92079207920792,9
17,6777,6794,278,70,41.46534653465346,12
18,6784,6836,352,285,1.613861386138614,2
19,6778,6786,134,83,189.18811881188117,34
20,6777,6826,349,88,10.46305418719212,6
21,6791,6794,62,78,145.33168316831683,31
22,6859,6769,103,90,37.16417910447761,15
23,6791,6777,315,88,55.584158415841586,14
24,6777,6786,60,61,32.95049504950495,13
25,6776,6788,344,47,10.699507389162562,6
26,6812,6764,327,23,8.078817733990148,5
27,6817,6800,307,73,94.31683168316832,22
28,6830,6786,307,61,36.24752475247525,14
29,6791,6786,312,235,27.17821782178218,10
30,6828,6798,308,284,8.435643564356436,6
31,6783,6830,40,51,5.148514851485149,4
32,6827,6782,346,99,3.044776119402985,2
33,6856,6794,48,27,1.4851485148514851,2
34,6863,6776,93,43,9.252475247524753,7
35,6822,6784,316,42,8.514851485148515,4
36,6791,6785,340,56,21.876237623762375,9
37,6838,6792,299,62,8.96039603960396,5
38,6850,6777,400,52,9.448275862068964,7
39,6806,6793,235,112,9.801980198019802,6
40,6822,6803,284,68,27.39108910891089,11
41,6822,6783,306,89,41.445544554455445,13
42,6791,6794,239,80,46.886138613861384,11
43,6777,6790,369,76,47.172413793103445,14
44,6834,6793,331,59,12.950495049504951,6
45,6817,6826,307,88,21.761194029850746,9
46,6812,6795,307,61,31.84158415841584,12
47,6827,6787,300,96,5.094059405940594,3
48,6791,6793,62,80,170.55445544554456,36
49,6865,6804,61,36,3.7871287128712874,5
