,a1,a2,RAAN1,RAAN2,Eval,Users
0,6810,6824,114,176,2.1386138613861387,4
1,6823,6822,239,82,18.326732673267326,6
2,6807,6874,166,275,1.3663366336633664,4
3,6880,6798,247,291,0.0,0
4,6796,6789,38,330,12.405940594059405,7
5,6829,6824,183,200,1.582089552238806,3
6,6818,6863,202,45,2.4925373134328357,3
7,6778,6831,320,267,28.574257425742573,12
8,6844,6862,51,35,2.5757575757575757,3
9,6790,6825,13,205,2.004950495049505,3
10,6850,6797,13,196,2.732673267326733,4
11,6779,6819,178,234,4.712871287128713,4
12,6808,6856,305,88,14.900990099009903,7
13,6865,6805,184,114,2.3168316831683167,4
14,6814,6823,128,267,4.633663366336633,4
15,6851,6867,227,0,5.096446700507614,4
16,6884,6872,270,314,12.429378531073446,8
17,6829,6794,349,80,116.86138613861387,29
18,6847,6854,286,359,0.6010362694300518,1
19,6866,6782,145,217,1.1435643564356437,3
20,6827,6816,80,29,54.26732673267327,21
21,6839,6786,304,314,10.544554455445546,5
22,6786,6812,57,12,14.97029702970297,9
23,6830,6795,316,73,109.92079207920793,26
24,6799,6778,34,160,0.39603960396039606,1
25,6847,6832,315,237,10.86,6
26,6885,6871,270,145,2.2857142857142856,4
27,6835,6861,141,249,1.875,3
28,6812,6869,60,272,6.592039800995026,5
29,6813,6822,300,225,10.43069306930693,7
30,6788,6829,163,315,7.376237623762377,5
31,6881,6823,281,262,2.1044776119402986,3
32,6780,6828,307,267,27.60891089108911,11
33,6783,6882,309,17,13.341584158415841,7
34,6853,6858,5,36,1.3678756476683938,2
35,6874,6784,60,29,2.871287128712871,4
36,6832,6784,23,214,0.0,0
37,6834,6872,23,174,0.0,0
38,6808,6795,47,172,1.900990099009901,2
39,6887,6867,306,211,3.2402234636871508,4
40,6840,6787,202,41,3.0445544554455446,3
41,6824,6782,347,95,3.4455445544554455,2
42,6809,6886,119,42,3.701492537313433,6
43,6876,6782,45,0,2.2475247524752477,2
44,6806,6830,33,214,0.0,0
45,6823,6845,18,33,1.119402985074627,3
46,6810,6850,315,27,6.336633663366337,4
47,6778,6785,149,304,8.861386138613861,5
48,6854,6778,274,61,13.584158415841584,7
49,6797,6872,322,13,14.891089108910892,8
