,a1,a2,RAAN1,RAAN2,Eval,Users
0,6754,6782,136,80,238.66995073891624,50
1,6776,6769,87,69,58.18226600985222,31
2,6785,6764,144,117,4.643564356435644,7
3,6794,6794,136,80,178.7128712871287,50
4,6780,6763,70,113,19.207920792079207,20
5,6766,6782,117,115,3.694581280788177,5
6,6800,6746,144,116,4.448275862068965,7
7,6779,6765,174,51,2.4827586206896552,6
8,6810,6719,58,98,8.748768472906404,8
9,6797,6727,115,40,2.6206896551724137,7
10,6756,6750,109,50,4.610837438423645,8
11,6799,6794,136,78,149.48019801980197,45
12,6794,6729,136,72,179.31034482758622,50
13,6809,6735,115,53,11.596059113300493,11
14,6780,6729,136,80,284.8965517241379,54
15,6781,6777,107,38,0.9900990099009901,4
16,6754,6766,136,80,266.14778325123154,52
17,6784,6766,106,78,64.03960396039604,28
18,6787,6746,169,75,57.14285714285714,25
19,6743,6715,145,70,67.28571428571429,29
20,6754,6766,136,78,218.89655172413794,46
21,6731,6732,113,115,2.26,4
22,6749,6762,128,71,32.14778325123152,26
23,6761,6749,88,70,98.74876847290639,39
24,6765,6772,48,105,3.4482758620689657,5
25,6787,6734,59,52,9.852216748768473,8
26,6816,6780,118,101,4.47029702970297,7
27,6784,6766,136,80,231.56650246305418,52
28,6789,6790,98,118,4.514851485148514,8
29,6794,6729,136,80,271.33004926108373,54
30,6734,6720,86,116,53.024630541871915,23
31,6794,6768,73,70,52.113861386138616,29
32,6795,6785,160,61,1.1683168316831682,4
33,6802,6766,106,78,62.099009900990104,28
34,6752,6716,173,79,116.06896551724138,33
35,6789,6783,96,107,2.103960396039604,5
36,6754,6794,91,77,78.81773399014779,32
37,6784,6756,93,56,17.67487684729064,12
38,6793,6716,134,57,51.73891625615764,27
39,6761,6754,62,49,4.876847290640394,6
40,6798,6763,98,59,7.1330049261083746,8
41,6875,6851,310,178,1.4193548387096775,4
42,6778,6835,49,97,4.128712871287128,6
43,6851,6810,263,325,1.572139303482587,4
44,6868,6870,158,201,0.0,0
45,6880,6790,83,297,0.039603960396039604,1
46,6808,6864,192,191,0.2871287128712871,2
47,6823,6887,187,69,0.20408163265306123,1
48,6796,6841,17,263,0.06930693069306931,1
49,6886,6840,58,280,0.787878787878788,3
