,a1,a2,RAAN1,RAAN2,Eval,Users
0,6754,6743,136,80,286.4088669950739,53
1,6754,6766,136,78,218.89655172413794,46
2,6794,6765,136,80,218.75862068965517,52
3,6799,6794,79,78,76.32178217821782,27
4,6780,6746,132,80,95.4679802955665,34
5,6799,6794,136,78,149.48019801980197,45
6,6775,6726,115,59,9.35960591133005,10
7,6771,6752,163,117,3.960591133004926,6
8,6754,6782,136,81,231.38423645320196,51
9,6754,6758,162,67,27.48768472906404,18
10,6799,6762,164,113,1.1428571428571428,4
11,6754,6783,133,87,45.74257425742574,28
12,6790,6782,136,87,85.6930693069307,30
13,6752,6753,109,108,0.66,3
14,6723,6797,136,87,116.14356435643563,29
15,6786,6778,157,52,4.782178217821783,7
16,6763,6727,138,81,238.15270935960592,55
17,6786,6781,160,58,4.336633663366337,6
18,6747,6759,110,107,1.2019704433497538,4
19,6790,6782,133,81,83.5990099009901,39
20,6797,6780,150,51,3.742574257425743,7
21,6785,6766,82,35,32.66009852216749,26
22,6801,6753,98,35,1.6157635467980296,4
23,6752,6725,98,96,3.4876847290640396,4
24,6789,6766,136,78,185.36633663366337,46
25,6789,6765,136,87,102.5049504950495,34
26,6806,6782,79,78,82.35,27
27,6806,6782,136,87,76.65,30
28,6790,6771,135,70,87.34653465346534,44
29,6746,6784,110,115,2.103448275862069,7
30,6768,6729,106,78,99.94088669950739,32
31,6768,6791,140,68,56.31683168316832,36
32,6780,6746,136,72,154.28571428571428,45
33,6774,6731,153,57,8.413793103448276,7
34,6754,6729,136,77,274.04926108374383,48
35,6799,6782,136,80,194.55445544554456,50
36,6794,6765,82,80,104.98522167487685,32
37,6780,6797,82,81,69.37128712871288,27
38,6783,6770,91,80,93.10344827586206,35
39,6809,6777,136,102,42.33830845771144,23
40,6784,6757,85,77,116.33497536945814,36
41,6806,6782,132,72,15.467336683417084,19
42,6799,6729,133,80,118.28571428571428,36
43,6779,6787,62,53,6.653465346534653,7
44,6799,6782,136,81,186.83168316831683,51
45,6754,6782,136,80,238.66995073891624,50
46,6877,6781,320,309,7.3960396039603955,9
47,6798,6802,14,50,1.3663366336633664,4
48,6820,6841,76,106,19.875,15
49,6834,6783,313,137,68.93564356435643,25
