,a1,a2,RAAN1,RAAN2,Eval,Users
0,6759,6738,67,79,29,15
1,6758,6818,67,77,27,14
2,6795,6753,67,75,25,14
3,6746,6753,80,75,22,12
4,6763,6818,76,75,20,12
5,6738,6740,54,85,13,7
6,6784,6735,38,49,1,1
7,6740,6833,38,110,0,0
8,6767,6730,80,77,28,15
9,6785,6748,67,89,15,8
10,6795,6771,79,232,15,8
11,6765,6753,67,75,26,14
12,6753,6713,26,79,14,8
13,6745,6811,48,226,2,1
14,6762,6711,90,64,2,1
15,6746,6753,67,76,34,18
16,6785,6753,67,75,22,12
17,6776,6832,54,87,11,6
18,6775,6818,67,77,23,12
19,6758,6743,67,75,28,16
20,6758,6738,67,77,34,18
21,6760,6747,70,230,12,6
22,6756,6800,93,43,4,2
23,6758,6769,80,75,24,13
24,6765,6753,53,75,9,5
25,6792,6831,115,269,8,4
26,6746,6818,67,108,18,9
27,6758,6833,30,78,0,0
28,6744,6788,32,74,7,4
29,6739,6729,76,62,18,11
30,6770,6732,80,53,14,8
31,6772,6833,106,66,2,1
32,6757,6802,68,44,8,5
33,6760,6825,41,255,0,0
34,6756,6728,94,51,0,0
35,6732,6761,71,224,2,1
36,6753,6764,57,68,12,8
37,6793,6828,73,227,0,0
38,6785,6718,90,60,4,2
39,6736,6753,96,92,2,1
40,6795,6746,67,232,24,13
41,6750,6855,41,68,2,1
42,6802,6729,40,113,0,0
43,6739,6813,54,246,8,4
44,6773,6741,59,194,2,1
45,6727,6726,53,82,8,4
46,6799,6842,118,289,0,0
47,6880,6851,92,286,2,1
48,6823,6825,9,73,0,0
49,6807,6857,283,68,0,0
