,a1,a2,RAAN1,RAAN2,Eval,Users
0,6807,6872,67,194,14,8
1,6790,6821,67,194,14,8
2,6779,6868,86,85,11,7
3,6790,6780,229,194,4,2
4,6776,6777,210,73,0,0
5,6769,6861,125,70,3,2
6,6822,6847,268,58,10,7
7,6768,6879,37,71,0,0
8,6865,6891,85,209,0,0
9,6804,6875,297,-24,0,0
10,6835,6867,265,57,0,0
11,6814,6823,266,305,5,3
12,6845,6779,67,300,7,4
13,6779,6872,231,85,6,3
14,6833,6867,283,129,0,0
15,6778,6808,239,94,0,0
16,6841,6869,211,270,0,0
17,6822,6883,267,300,2,1
18,6834,6790,248,298,0,0
19,6860,6861,67,9,2,2
20,6789,6886,71,85,2,1
21,6848,6845,309,61,0,0
22,6807,6868,267,194,2,1
23,6807,6865,67,9,14,8
24,6795,6821,67,194,16,9
25,6778,6807,56,70,8,4
26,6819,6899,270,122,0,0
27,6805,6807,204,70,8,4
28,6807,6872,67,9,14,8
29,6779,6868,86,75,14,8
30,6807,6868,67,75,18,10
31,6805,6865,231,85,6,3
32,6782,6866,284,286,0,0
33,6864,6786,285,304,2,1
34,6782,6848,62,106,0,0
35,6822,6861,56,93,6,3
36,6769,6879,71,89,5,3
37,6825,6817,276,271,0,0
38,6860,6868,86,257,2,2
39,6785,6857,55,83,4,2
40,6805,6807,229,100,8,4
41,6835,6826,296,314,4,2
42,6797,6872,258,116,2,1
43,6789,6868,86,75,10,6
44,6815,6858,120,152,0,0
45,6795,6789,80,161,12,7
46,6874,6814,226,117,2,1
47,6874,6879,160,22,0,0
48,6832,6844,262,200,0,0
49,6887,6802,195,139,0,0
