,a1,a2,RAAN1,RAAN2,Eval,Users
0,6879,6832,138,287,0,0
1,6838,6880,257,262,0,0
2,6779,6794,231,85,8,5
3,6859,6783,300,182,0,0
4,6863,6856,88,193,0,0
5,6833,6882,263,1,2,1
6,6861,6836,57,291,0,0
7,6822,6811,268,130,8,6
8,6860,6804,224,278,2,1
9,6860,6786,306,257,6,3
10,6850,6886,280,10,0,0
11,6868,6787,72,22,0,0
12,6808,6872,52,15,0,0
13,6871,6855,215,352,0,0
14,6871,6850,271,194,0,0
15,6838,6789,240,159,0,0
16,6822,6821,185,127,0,0
17,6805,6807,240,70,6,3
18,6885,6854,236,353,2,1
19,6800,6854,83,107,0,0
20,6812,6780,240,100,4,2
21,6871,6815,136,108,0,0
22,6851,6813,27,212,0,0
23,6881,6882,223,131,0,0
24,6842,6840,82,41,0,0
25,6859,6833,189,65,0,0
26,6820,6822,211,21,0,0
27,6874,6834,204,172,2,1
28,6874,6794,226,304,1,1
29,6815,6810,229,217,4,2
30,6817,6829,171,42,0,0
31,6817,6876,168,284,0,0
32,6818,6870,154,320,0,0
33,6845,6860,267,300,2,1
34,6802,6779,13,12,0,0
35,6790,6821,92,234,2,1
36,6819,6867,299,102,0,0
37,6840,6836,66,286,0,0
38,6853,6883,8,239,0,0
39,6856,6836,335,63,0,0
40,6878,6831,42,141,0,0
41,6807,6872,67,194,14,8
42,6780,6851,302,146,0,0
43,6810,6803,344,126,0,0
44,6824,6886,204,291,2,1
45,6820,6779,190,146,0,0
46,6877,6796,192,66,0,0
47,6791,6865,291,351,0,0
48,6838,6861,78,9,0,0
49,6795,6868,86,75,12,7
