,a1,a2,RAAN1,RAAN2,Eval,Users
0,6746,6753,80,77,29,16
1,6759,6738,67,79,29,15
2,6758,6818,67,77,27,14
3,6758,6753,67,75,26,14
4,6752,6751,115,85,4,2
5,6765,6753,76,75,17,9
6,6765,6738,76,75,21,12
7,6782,6736,71,56,4,2
8,6758,6818,76,76,16,9
9,6746,6753,67,77,33,17
10,6758,6818,67,232,25,13
11,6775,6746,89,77,20,11
12,6747,6741,33,113,0,0
13,6746,6762,64,75,6,4
14,6753,6753,85,125,1,1
15,6758,6818,67,76,27,14
16,6765,6818,70,97,6,3
17,6806,6760,56,106,4,2
18,6763,6812,111,195,0,0
19,6775,6799,107,251,0,0
20,6746,6818,89,80,10,6
21,6751,6769,76,90,15,8
22,6759,6753,67,232,26,13
23,6765,6738,57,75,16,8
24,6798,6750,58,76,16,8
25,6795,6818,76,232,18,10
26,6731,6741,44,50,1,1
27,6765,6753,80,75,21,11
28,6743,6793,74,56,12,6
29,6763,6769,67,75,25,14
30,6758,6738,76,108,14,7
31,6767,6766,108,230,5,3
32,6759,6818,76,79,17,9
33,6795,6753,76,75,20,10
34,6782,6742,56,192,4,2
35,6758,6769,67,75,25,14
36,6758,6851,67,75,22,12
37,6746,6857,69,42,2,1
38,6758,6818,67,108,17,9
39,6767,6796,61,113,0,0
40,6795,6753,67,75,25,14
41,6781,6739,80,93,17,9
42,6765,6753,76,232,20,11
43,6746,6753,76,76,23,13
44,6853,6867,329,303,4,2
45,6864,6813,142,74,4,3
46,6838,6820,147,168,0,0
47,6805,6835,179,339,0,0
48,6779,6843,162,43,0,0
49,6838,6869,173,154,0,0
