,a1,a2,RAAN1,RAAN2,Eval,Users
0,6814,6779,67,305,20,11
1,6795,6868,67,194,16,9
2,6795,6821,67,194,16,9
3,6807,6872,67,93,15,9
4,6822,6801,214,80,13,8
5,6779,6868,214,80,2,2
6,6822,6872,231,91,6,3
7,6790,6867,43,64,1,1
8,6763,6868,67,55,21,11
9,6781,6863,96,94,0,0
10,6786,6884,83,115,0,0
11,6760,6855,41,77,8,4
12,6792,6783,76,104,10,5
13,6835,6801,67,194,7,5
14,6822,6807,67,93,10,6
15,6764,6809,32,84,0,0
16,6773,6910,76,147,12,6
17,6782,6807,52,213,2,1
18,6791,6789,174,52,2,1
19,6779,6780,67,91,12,8
20,6759,6928,42,141,2,2
21,6822,6870,79,93,8,4
22,6771,6780,67,91,17,9
23,6800,6869,213,100,2,1
24,6807,6779,229,93,6,3
25,6827,6816,192,285,0,0
26,6836,6803,250,339,0,0
27,6757,6904,56,96,2,1
28,6796,6779,13,68,3,2
29,6776,6807,214,80,13,7
30,6800,6862,32,69,0,0
31,6824,6792,192,283,0,0
32,6779,6782,67,75,18,11
33,6844,6811,95,229,4,2
34,6781,6911,69,163,3,2
35,6791,6798,25,88,2,1
36,6814,6779,67,91,14,8
37,6776,6801,214,93,2,1
38,6763,6779,58,55,6,3
39,6778,6848,53,108,0,0
40,6805,6812,70,89,0,0
41,6782,6868,47,93,4,2
42,6816,6814,59,47,4,2
43,6822,6807,56,55,5,3
44,6795,6810,223,194,1,1
45,6773,6910,86,147,4,3
46,6833,6795,247,38,0,0
47,6794,6851,153,274,0,0
48,6853,6803,187,184,2,1
49,6854,6788,113,37,0,0
