,a1,a2,RAAN1,RAAN2,Eval,Users
0,6746,6851,76,232,24,14
1,6795,6868,67,55,20,11
2,6728,6868,67,230,20,10
3,6795,6779,67,55,20,11
4,6814,6854,162,106,0,0
5,6763,6775,28,106,1,1
6,6795,6796,67,49,16,9
7,6795,6775,67,49,16,9
8,6799,6788,93,22,2,1
9,6815,6773,87,26,4,2
10,6766,6807,76,93,16,8
11,6821,6775,102,55,4,2
12,6766,6757,64,48,2,1
13,6812,6783,77,49,13,8
14,6831,6783,67,93,10,7
15,6779,6790,67,55,16,10
16,6833,6764,121,269,6,3
17,6759,6801,84,101,6,3
18,6746,6851,67,232,25,13
19,6760,6876,238,47,1,1
20,6759,6784,102,67,14,9
21,6773,6775,67,117,20,11
22,6752,6774,97,32,0,0
23,6776,6779,67,93,15,8
24,6821,6784,102,67,12,8
25,6766,6807,77,93,15,8
26,6737,6735,7,94,2,1
27,6831,6783,67,230,13,9
28,6812,6796,67,93,12,8
29,6795,6776,86,90,12,7
30,6794,6758,68,47,9,5
31,6839,6755,195,20,0,0
32,6755,6779,67,55,16,8
33,6812,6773,74,93,4,3
34,6748,6784,103,28,0,0
35,6830,6793,85,42,1,1
36,6777,6854,162,74,1,1
37,6763,6779,231,93,8,4
38,6765,6753,80,75,21,11
39,6770,6754,3,118,0,0
40,6809,6782,43,19,1,1
41,6821,6872,231,55,10,5
42,6811,6785,60,204,2,1
43,6772,6773,100,230,8,5
44,6814,6775,100,230,7,4
45,6759,6784,67,67,18,9
46,6780,6844,277,116,0,0
47,6820,6848,267,288,2,1
48,6832,6818,98,77,10,5
49,6814,6796,4,62,0,0
