,a1,a2,RAAN1,RAAN2,Eval,Users
0,6746,6753,80,77,29,16
1,6746,6753,67,75,27,14
2,6759,6784,67,79,27,14
3,6795,6753,67,75,25,14
4,6790,6744,87,256,4,2
5,6776,6753,77,232,24,13
6,6753,6840,48,112,2,1
7,6765,6818,67,75,23,12
8,6763,6758,43,229,6,3
9,6765,6753,76,77,18,11
10,6826,6806,75,39,6,3
11,6790,6818,67,75,20,11
12,6758,6769,92,108,2,1
13,6761,6739,95,35,0,0
14,6795,6753,80,75,21,12
15,6795,6768,59,231,8,4
16,6746,6753,76,232,25,14
17,6765,6851,76,55,16,9
18,6765,6784,76,108,12,7
19,6773,6848,76,55,16,8
20,6746,6818,76,232,25,14
21,6740,6869,92,108,2,1
22,6758,6784,76,75,21,12
23,6832,6796,76,77,17,9
24,6799,6801,66,42,0,0
25,6768,6765,99,250,2,1
26,6765,6784,102,75,9,5
27,6818,6738,76,76,18,10
28,6758,6769,76,108,14,7
29,6764,6839,87,112,4,2
30,6803,6741,111,43,2,1
31,6738,6769,103,94,0,0
32,6776,6804,62,66,0,0
33,6758,6851,67,75,22,12
34,6743,6738,64,109,0,0
35,6774,6803,130,112,0,0
36,6827,6719,122,69,4,2
37,6815,6763,76,79,21,11
38,6758,6796,76,77,20,10
39,6765,6784,102,80,12,7
40,6758,6769,77,108,15,8
41,6766,6758,45,249,2,1
42,6765,6728,101,70,8,4
43,6767,6830,87,50,4,2
44,6816,6760,81,116,8,6
45,6813,6755,114,70,6,3
46,6842,6794,27,235,0,0
47,6837,6812,202,79,7,4
48,6855,6785,123,355,2,1
49,6874,6835,291,180,0,0
