,a1,a2,RAAN1,RAAN2,Eval,Users
0,6746,6851,67,232,25,13
1,6765,6753,80,75,21,11
2,6728,6868,67,230,20,10
3,6746,6779,76,93,19,11
4,6812,6758,67,47,14,9
5,6832,6792,104,239,0,0
6,6811,6781,98,81,9,5
7,6832,6818,98,77,10,5
8,6809,6739,68,23,4,3
9,6765,6753,80,93,14,7
10,6812,6753,77,75,21,11
11,6821,6784,102,77,12,6
12,6784,6794,102,100,4,2
13,6719,6886,66,202,2,1
14,6818,6774,53,19,0,0
15,6795,6796,67,230,18,10
16,6815,6780,106,79,9,6
17,6746,6851,67,55,22,11
18,6780,6796,82,64,2,1
19,6819,6823,75,40,6,3
20,6777,6781,63,40,0,0
21,6746,6775,67,49,18,9
22,6779,6790,67,55,16,10
23,6765,6758,118,44,1,1
24,6755,6851,54,195,8,4
25,6830,6776,64,95,0,0
26,6776,6851,76,232,20,11
27,6753,6777,67,79,17,9
28,6746,6779,67,232,26,13
29,6766,6775,67,93,20,10
30,6832,6851,76,77,11,6
31,6754,6777,121,97,0,0
32,6795,6783,67,230,21,12
33,6773,6818,98,77,12,6
34,6757,6779,75,66,9,6
35,6813,6765,103,221,0,0
36,6758,6849,36,253,0,0
37,6822,6779,49,56,2,1
38,6795,6868,67,67,16,9
39,6832,6807,77,93,10,6
40,6776,6779,86,47,9,5
41,6765,6753,67,75,26,14
42,6809,6767,128,78,7,4
43,6836,6891,268,50,6,5
44,6798,6751,107,36,0,0
45,6759,6784,102,67,14,9
46,6854,6830,293,192,0,0
47,6829,6837,113,60,0,0
48,6874,6807,172,122,0,0
49,6811,6880,254,295,0,0
