,a1,a2,RAAN1,RAAN2,Eval,Users
0,6746,6753,67,75,27,14
1,6795,6753,67,75,25,14
2,6746,6775,76,232,25,14
3,6776,6753,77,232,24,13
4,6765,6753,80,108,12,6
5,6765,6818,67,75,23,12
6,6832,6796,76,77,17,9
7,6835,6809,46,107,2,1
8,6797,6800,90,230,5,3
9,6739,6851,92,95,2,1
10,6792,6831,88,38,3,2
11,6779,6851,76,232,19,10
12,6820,6756,51,99,2,1
13,6741,6786,54,182,6,3
14,6818,6738,84,76,20,11
15,6829,6810,88,66,2,1
16,6775,6796,145,90,1,1
17,6772,6822,107,81,3,2
18,6765,6818,80,75,18,9
19,6757,6764,64,101,4,2
20,6781,6734,119,74,6,3
21,6758,6851,67,108,17,9
22,6747,6863,35,49,0,0
23,6756,6816,128,66,2,1
24,6750,6740,77,101,22,12
25,6795,6753,76,75,20,10
26,6766,6797,100,258,6,3
27,6747,6795,46,242,2,1
28,6759,6784,106,79,11,6
29,6806,6824,58,102,2,1
30,6744,6770,101,105,4,2
31,6781,6818,73,263,0,0
32,6759,6784,106,55,6,3
33,6827,6795,44,94,0,0
34,6801,6818,92,80,10,6
35,6759,6784,67,79,27,14
36,6765,6784,102,75,9,5
37,6758,6782,80,80,19,10
38,6758,6769,77,108,15,8
39,6812,6784,106,75,8,4
40,6746,6753,80,77,29,16
41,6765,6753,76,232,20,11
42,6751,6863,96,56,4,2
43,6790,6818,67,67,17,9
44,6765,6851,76,55,16,9
45,6758,6769,76,108,14,7
46,6815,6763,70,79,16,9
47,6836,6826,324,270,0,0
48,6805,6811,280,178,0,0
49,6876,6859,46,329,6,3
