,a1,a2,RAAN1,RAAN2,Eval,Users
0,6812,6816,33,206,0,0
1,6840,6864,34,57,0,0
2,6801,6826,119,238,0,0
3,6815,6880,57,13,0,0
4,6823,6838,333,290,0,0
5,6757,6843,272,257,0,0
6,6812,6880,57,13,0,0
7,6812,6835,37,181,0,0
8,6827,6856,62,28,0,0
9,6842,6881,63,23,0,0
10,6815,6880,235,290,0,0
11,6830,6794,238,88,0,0
12,6840,6859,34,330,0,0
13,6822,6886,37,6,0,0
14,6843,6836,145,180,0,0
15,6780,6813,119,238,0,0
16,6780,6836,33,290,0,0
17,6808,6828,173,1,0,0
18,6840,6864,37,196,0,0
19,6804,6833,237,298,0,0
20,6787,6817,247,253,0,0
21,6806,6865,36,57,0,0
22,6820,6826,56,238,0,0
23,6840,6836,33,57,0,0
24,6815,6880,116,104,0,0
25,6817,6822,227,309,0,0
26,6844,6817,144,200,0,0
27,6780,6813,247,253,0,0
28,6812,6854,175,57,0,0
29,6812,6838,235,290,0,0
