,a1,a2,RAAN1,RAAN2,Eval,Users
0,6814,6849,160,70,2,1
1,6824,6849,160,70,2,1
2,6846,6825,196,134,0,0
3,6869,6864,118,8,0,0
4,6816,6854,128,72,0,0
5,6854,6905,142,43,0,0
6,6794,6818,119,-40,0,0
7,6857,6838,205,121,0,0
8,6823,6850,134,74,0,0
9,6823,6863,215,88,0,0
10,6821,6858,226,30,0,0
11,6864,6897,249,115,0,0
12,6846,6883,144,134,0,0
13,6800,6848,52,80,0,0
14,6814,6849,137,15,0,0
15,6845,6849,160,70,2,1
16,6872,6832,155,104,0,0
17,6879,6849,154,78,0,0
18,6800,6832,159,50,0,0
19,6858,6905,29,-26,0,0
20,6824,6862,214,-15,0,0
21,6792,6864,145,-45,0,0
22,6846,6849,196,260,0,0
23,6879,6849,121,70,2,1
24,6801,6886,152,357,0,0
25,6879,6849,45,78,0,0
26,6808,6852,154,3,0,0
27,6883,6836,130,108,0,0
28,6880,6841,67,48,0,0
29,6780,6840,228,39,0,0
