,a1,a2,RAAN1,RAAN2,Eval,Users
0,6803,6787,84,69,109,56
1,6806,6779,79,135,104,53
2,6794,6766,72,79,98,50
3,6795,6760,237,63,40,21
4,6779,6763,96,66,55,28
5,6806,6801,79,135,104,53
6,6800,6770,67,108,42,22
7,6798,6786,53,41,18,9
8,6821,6776,98,63,35,18
9,6792,6785,79,63,94,47
10,6808,6784,109,95,12,6
11,6796,6795,73,63,64,32
12,6806,6785,79,135,104,53
13,6811,6768,109,70,66,34
14,6811,6839,109,70,32,20
15,6793,6747,65,55,40,20
16,6810,6800,71,107,60,32
17,6782,6855,71,125,59,30
18,6814,6793,44,76,61,31
19,6801,6771,42,81,76,40
20,6806,6789,79,84,75,39
21,6815,6775,114,89,38,20
22,6806,6776,79,135,104,53
23,6826,6795,98,106,10,5
24,6790,6806,78,40,71,37
25,6795,6785,79,81,66,33
26,6791,6793,64,73,67,35
27,6814,6790,45,64,28,15
28,6796,6788,110,27,4,2
29,6789,6839,70,139,96,50
30,6806,6789,77,81,68,34
31,6785,6744,89,55,42,22
32,6777,6778,65,79,101,52
33,6803,6787,87,82,78,40
34,6789,6839,106,84,23,12
35,6803,6811,84,69,97,50
36,6817,6802,77,47,57,29
37,6778,6779,103,90,27,14
38,6798,6795,124,135,43,22
39,6809,6757,104,41,14,7
40,6787,6799,106,70,62,31
41,6795,6771,60,76,71,39
42,6806,6779,77,84,82,42
43,6795,6776,83,70,108,54
44,6802,6777,53,120,24,12
45,6794,6784,87,82,83,42
46,6873,6792,163,225,18,9
47,6878,6823,197,274,15,8
48,6876,6798,186,70,61,31
49,6789,6884,170,172,3,2
