,a1,a2,RAAN1,RAAN2,Eval,Users
0,6799,6849,81,335,72,36
1,6795,6768,368,81,71,36
2,6786,6864,78,114,68,34
3,6823,6799,63,138,56,31
4,6885,6791,342,15,6,3
5,6798,6778,78,114,73,37
6,6786,6864,233,114,16,8
7,6829,6781,46,44,10,5
8,6847,6863,83,306,31,17
9,6806,6849,233,308,30,15
10,6864,6865,77,233,45,23
11,6792,6806,242,82,58,29
12,6831,6863,140,355,15,10
13,6864,6864,269,233,30,15
14,6796,6761,237,114,28,14
15,6847,6781,61,241,15,8
16,6806,6779,233,48,25,13
17,6847,6779,83,308,33,18
18,6865,6761,83,10,15,8
19,6864,6788,196,231,18,9
20,6796,6782,78,48,69,35
21,6895,6784,73,121,18,11
22,6799,6772,343,60,14,8
23,6781,6850,87,322,50,26
24,6823,6799,237,269,26,13
25,6786,6861,104,140,8,4
26,6812,6834,86,345,31,16
27,6874,6768,368,81,71,36
28,6786,6799,31,227,18,9
29,6782,6867,45,151,8,4
30,6817,6840,86,289,24,13
31,6804,6771,78,135,101,51
32,6813,6781,61,114,16,8
33,6880,6778,232,241,18,9
34,6833,6853,162,273,12,6
35,6823,6799,63,345,20,13
36,6823,6857,135,345,42,21
37,6782,6811,77,73,74,38
38,6849,6849,38,253,4,2
39,6795,6777,378,75,57,29
40,6786,6760,405,63,27,14
41,6847,6779,83,10,21,12
42,6790,6818,272,84,49,28
43,6769,6810,302,42,21,11
44,6877,6813,197,296,6,3
45,6847,6811,328,10,10,5
46,6847,6779,269,10,18,9
47,6795,6761,368,81,70,35
48,6798,6814,268,225,24,12
49,6796,6796,5,120,13,7
